timeframe,plan,symbol,signal_time,opened_at,closed_at,holding_hours,signal_score,entry_stages,initial_entry_fill,average_entry_final,initial_stop_price,initial_r_price,exit_reason,gross_pnl_krw,entry_fees_krw,exit_fees_krw,total_fees_krw,estimated_slippage_krw,net_pnl_krw,net_r,scope
15m,FIXED_3R_ALL,ETHUSDT,2025-07-14T07:30:00+00:00,2025-07-14T07:45:00+00:00,2025-07-14T15:00:00+00:00,7.25,100.0,3,3045.12084,3063.844401989242,3012.5151781567715,37.124434610463595,STOP,-1326.8876062531047,87.35232943719737,85.76006430969365,173.11239374689103,216.38799355948802,-1499.9999999999957,-0.9999999999999971,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-07-16T11:00:00+00:00,2025-07-16T11:15:00+00:00,2025-07-17T01:45:00+00:00,14.5,100.0,3,2.9600334000000004,2.974545403733499,2.936940768385531,0.02749804276704726,STOP,1937.4811002281785,109.04970604944091,111.37468336971472,220.42438941915563,275.53546606122444,1717.056710809023,1.144704473872682,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-07-17T12:45:00+00:00,2025-07-17T13:00:00+00:00,2025-07-17T13:30:00+00:00,0.5,100.0,1,0.21736556,0.21736556000000004,0.2123589465186823,0.005325151901095726,STOP,-410.29763853718606,20.09735931453033,19.60500214828571,39.70236146281604,49.62714031989937,-450.0000000000021,-0.3000000000000014,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-07-18T00:15:00+00:00,2025-07-18T00:30:00+00:00,2025-07-18T05:00:00+00:00,4.5,100.0,3,0.22091087,0.22388823697146024,0.21476642416744351,0.006466595468807651,TP1,2416.5519883421107,40.42130236963657,43.321164755647104,83.74246712528367,104.68375668703138,2332.809521216827,1.5552063474778846,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-07-19T04:00:00+00:00,2025-07-19T04:15:00+00:00,2025-07-19T11:00:00+00:00,6.75,100.0,1,3.4736026,3.4736026,3.4124203974403473,0.06630083315581281,STOP,-400.16373259833506,25.158231940391502,24.6780354612735,49.836267401665,62.29457404647251,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-07-20T06:15:00+00:00,2025-07-20T06:30:00+00:00,2025-07-20T11:45:00+00:00,5.25,100.0,3,3657.447955,3675.0714704651555,3629.6317364178603,33.26066618676623,TP1,1924.5074019959159,110.9115276325221,113.2209365149172,224.1324641474393,280.17054070967106,1700.3749378484765,1.1335832918989843,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-07-21T05:30:00+00:00,2025-07-21T05:45:00+00:00,2025-07-21T17:45:00+00:00,12.0,100.0,3,3774.69356,3795.949772704547,3738.8321500855614,41.469658139566945,STOP,-1311.143442566738,95.21496478216837,93.64159265108827,188.85655743325663,236.06827787245123,-1499.9999999999945,-0.9999999999999963,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-07-23T02:00:00+00:00,2025-07-23T02:15:00+00:00,2025-07-23T05:30:00+00:00,3.25,100.0,1,3750.6876050000005,3750.6876050000005,3708.4715533317926,47.778758998205376,STOP,-379.0422442360182,35.706303228532555,35.25145253544933,70.95775576398188,88.69654142714717,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-07-31T06:45:00+00:00,2025-07-31T07:00:00+00:00,2025-07-31T11:00:00+00:00,4.0,100.0,1,3878.0884200000005,3878.0884200000005,3850.3537739723847,33.51017668857412,STOP,-352.5129561136797,48.95502971682837,48.53201416949196,97.48704388632032,121.85828588489301,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-08-08T02:45:00+00:00,2025-08-08T03:00:00+00:00,2025-08-08T13:45:00+00:00,10.75,100.0,3,3897.707805,3914.043900298008,3873.7631329706537,29.755316728801972,TP1,1811.7344360900797,127.10271447350283,129.27679579681092,256.37951027031374,320.479185318537,1555.3549258197659,1.036903283879844,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-08-09T01:30:00+00:00,2025-08-09T01:45:00+00:00,2025-08-09T12:15:00+00:00,10.5,100.0,3,0.231837235,0.233260496149876,0.22936005754673644,0.0028212175395836425,TP1,2087.8246940986346,87.487075751949,89.99246538486737,177.47954113681638,221.8546231994858,1910.3451529618183,1.2735634353078789,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-08-12T06:15:00+00:00,2025-08-12T06:30:00+00:00,2025-08-12T11:00:00+00:00,4.5,100.0,2,4303.996325,4316.16806531418,4261.937537757983,48.451693548654475,STOP,-769.4469551234824,65.73819061133442,64.81485426518624,130.55304487652066,163.18994201737354,-900.0000000000031,-0.6000000000000021,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-08-12T20:15:00+00:00,2025-08-12T20:30:00+00:00,2025-08-13T02:15:00+00:00,5.75,100.0,1,119945.24840000001,119945.24840000001,119070.06263896618,1053.7908549922722,STOP,-353.7807283467619,48.32190426362711,47.897367389611,96.21927165323811,120.27356417542643,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-08-13T12:00:00+00:00,2025-08-13T12:15:00+00:00,2025-08-13T13:30:00+00:00,1.25,100.0,1,0.24804150500000002,0.24804150500000002,0.24540739295724906,0.0030022231321868154,STOP,-375.9127584235973,37.26916844325553,36.81807313314721,74.08724157640273,92.60841453572971,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-08-13T22:30:00+00:00,2025-08-13T22:45:00+00:00,2025-08-14T12:30:00+00:00,13.75,100.0,3,202.4862745,204.03633100618075,199.6064403895654,3.179243771018946,STOP,-1360.737663931595,70.44761063256158,68.81472543584367,139.26233606840526,174.07525009507336,-1500.0000000000005,-1.0000000000000002,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-08-15T06:00:00+00:00,2025-08-15T06:15:00+00:00,2025-08-15T12:30:00+00:00,6.25,100.0,2,4636.12377,4647.716386251147,4598.414732211112,44.60665988720484,STOP,-751.7028901588452,74.59957665467708,73.69753318648648,148.29710984116355,185.3701130527101,-900.0000000000088,-0.6000000000000059,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-08-28T10:30:00+00:00,2025-08-28T10:45:00+00:00,2025-08-28T15:30:00+00:00,4.75,100.0,3,213.6930595,215.14414465865374,211.08496827817223,2.924718674245014,STOP,-1343.1229082453106,79.24441962229074,77.63267213239635,156.8770917546871,196.09378387782465,-1499.9999999999977,-0.9999999999999984,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-09-08T06:15:00+00:00,2025-09-08T06:30:00+00:00,2025-09-09T02:15:00+00:00,19.75,100.0,3,0.23275861500000003,0.23425332981182695,0.23011809483161616,0.00298569731063128,STOP,2114.193027782545,83.70768331163657,86.24471494497563,169.95239825661218,212.44573275797381,1944.2406295259327,1.2961604196839551,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-09-10T06:15:00+00:00,2025-09-10T06:30:00+00:00,2025-09-11T12:00:00+00:00,29.5,100.0,3,219.44868000000002,220.60208093082406,217.55590304143558,2.2191108131265764,TP1,1987.5162030977892,101.87094462994472,104.25596407366207,206.12690870360677,257.6636875342606,1781.3892943941823,1.187592862929455,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-09-11T21:30:00+00:00,2025-09-11T21:45:00+00:00,2025-09-12T00:30:00+00:00,2.75,100.0,3,0.25275857,0.2544219466546764,0.24979730888148094,0.0033359570818412843,TP1,2128.0566983988565,81.72088118964368,84.27454922772229,165.99543041736598,207.49954302326046,1962.0612679814906,1.3080408453209937,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-09-12T13:45:00+00:00,2025-09-12T14:00:00+00:00,2025-09-13T17:00:00+00:00,27.0,100.0,3,239.8221945,241.30437557655017,237.23660354238507,2.9414458629285036,STOP,-1327.765484282931,86.91391714910212,85.32059856796258,172.2345157170647,215.2906415779357,-1499.999999999996,-0.9999999999999972,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-09-18T01:00:00+00:00,2025-09-18T01:15:00+00:00,2025-09-19T14:45:00+00:00,37.5,100.0,3,116732.53655,117236.89693659397,115980.20745553533,926.2994056479656,STOP,-1254.7361236168897,123.3847798657244,121.8790965173841,245.26387638310848,306.5777121224568,-1499.9999999999982,-0.9999999999999988,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-10-02T01:15:00+00:00,2025-10-02T01:30:00+00:00,2025-10-02T17:30:00+00:00,16.0,100.0,3,221.40360800000002,222.76118177920296,219.04172727638118,2.690443314533411,TP1,2087.103894825326,87.59039852318715,90.09492319697753,177.68532172016467,222.11184788562304,1909.4185731051612,1.2729457154034407,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-10-05T00:15:00+00:00,2025-10-05T00:30:00+00:00,2025-10-05T04:45:00+00:00,4.25,100.0,3,122538.9331,122975.91600322585,122059.54867582013,662.473747193595,TP1,1371.1938077632522,148.387602744792,150.03303531410788,298.42063805889984,373.0297220765625,1072.7731697043523,0.7151821131362349,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-10-06T13:15:00+00:00,2025-10-06T13:30:00+00:00,2025-10-06T19:45:00+00:00,6.25,100.0,3,4594.992165,4618.763808850817,4556.24389504726,45.582635795311035,TP1,1976.4274839761397,103.46166791938994,105.83338090016132,209.29504881955125,261.62384663993316,1767.1324351565884,1.1780882901043923,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-10-25T12:00:00+00:00,2025-10-25T12:15:00+00:00,2025-10-25T15:45:00+00:00,3.5,100.0,1,111785.62730000001,111785.62730000001,111292.11750386504,660.4479723907571,STOP,-265.8674417760687,54.0,53.68095906986871,107.68095906986872,134.60090348762566,-373.5484008459374,-0.24903226723062494,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-10-26T18:00:00+00:00,2025-10-26T18:15:00+00:00,2025-10-26T20:15:00+00:00,2.0,100.0,1,199.5178285,199.5178285,197.90516126101895,1.9095249808725896,STOP,-360.12520942492483,45.15347041319252,44.72132016188261,89.87479057507514,112.34293070871938,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-10-27T05:00:00+00:00,2025-10-27T05:15:00+00:00,2025-10-27T07:30:00+00:00,2.25,100.0,1,204.834792,204.834792,202.9089833019006,2.230172173052239,STOP,-369.0845038819017,40.67919876137832,40.23629735672004,80.91549611809836,101.14376728096582,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-10-28T03:15:00+00:00,2025-10-28T03:30:00+00:00,2025-10-28T05:45:00+00:00,2.25,100.0,1,201.78222,201.78222,198.98769664276645,3.0930049021976913,STOP,-389.4850143771084,30.49118382007206,30.023801802819538,60.5149856228916,75.64302588414078,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-11-28T08:00:00+00:00,2025-11-28T08:15:00+00:00,2025-11-28T11:15:00+00:00,3.0,100.0,3,2.21241365,2.224714874237708,2.191761784013196,0.02393950866282335,STOP,-1308.7530531721352,96.40872524584127,94.83822158203472,191.246946827876,239.05627671709604,-1500.0000000000111,-1.0000000000000073,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-12-08T08:45:00+00:00,2025-12-08T09:00:00+00:00,2025-12-08T14:15:00+00:00,5.25,100.0,1,91928.18575,91928.18575,91254.0551898942,811.0116428906331,STOP,-354.09648988420213,48.16421295182946,47.739297163968416,95.90351011579787,119.8788606550809,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-12-10T19:45:00+00:00,2025-12-10T20:00:00+00:00,2025-12-10T21:00:00+00:00,1.0,100.0,2,0.14766115999999999,0.14829453829483746,0.14513861840890813,0.002740249518705218,STOP,-814.9982969332495,42.989850511534094,42.0118525552142,85.00170306674829,106.2505341509701,-899.9999999999978,-0.5999999999999985,FULL
15m,FIXED_3R_ALL,ETHUSDT,2026-01-01T11:00:00+00:00,2026-01-01T11:15:00+00:00,2026-01-01T14:00:00+00:00,2.75,100.0,1,2989.1069450000005,2989.1069450000005,2978.303278929272,15.27112098912221,STOP,-229.90159173127188,54.0,53.72411808992247,107.72411808992247,134.65493330742427,-337.62570982119433,-0.22508380654746288,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-01-01T22:30:00+00:00,2026-01-01T22:45:00+00:00,2026-01-02T09:00:00+00:00,10.25,100.0,3,125.8815395,126.39370003231318,125.16624868972409,0.9030401833104946,TP1,1728.104859335456,130.78652637375924,132.86025220496182,263.64677857872107,329.5631029763251,1464.458080756735,0.9763053871711567,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-01-03T00:00:00+00:00,2026-01-03T00:15:00+00:00,2026-01-03T06:30:00+00:00,6.25,100.0,1,132.91908,132.91908,131.4226031243873,1.6936107802992808,STOP,-379.0564136602229,35.699227018084656,35.244359321692386,70.94358633977704,88.67882957515914,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,BTCUSDT,2026-01-03T16:30:00+00:00,2026-01-03T16:45:00+00:00,2026-01-05T00:00:00+00:00,31.25,100.0,3,90222.63125,90553.0078365354,89841.21726109574,516.1758147959044,TP1,1438.6159307160044,144.67936170245065,146.40570081930986,291.0850625217605,363.86038372391204,1147.5308681942438,0.7650205787961625,FULL
15m,FIXED_3R_ALL,XRPUSDT,2026-01-06T06:00:00+00:00,2026-01-06T06:15:00+00:00,2026-01-06T07:15:00+00:00,1.0,100.0,1,2.3966896500000003,2.3966896500000003,2.361718698986022,0.038513529062456975,STOP,-391.93432350667405,29.267998840767,28.797677652558992,58.065676493325995,72.58137707252897,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-01-09T07:15:00+00:00,2026-01-09T07:30:00+00:00,2026-01-09T08:00:00+00:00,0.5,100.0,1,140.654666,140.654666,139.21790220172642,1.645590651576157,STOP,-373.7737732150258,38.33737765641614,37.88884912855811,76.22622678497424,95.2821568750802,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-01-12T06:00:00+00:00,2026-01-12T06:15:00+00:00,2026-01-12T06:30:00+00:00,0.25,100.0,1,143.3216605,143.3216605,142.24377967108276,1.2912464984238738,STOP,-355.6784933917806,47.3741604001448,46.94734620807466,94.32150660821947,117.9013482617014,-450.00000000000006,-0.30000000000000004,FULL
15m,FIXED_3R_ALL,ETHUSDT,2026-01-13T21:15:00+00:00,2026-01-13T21:30:00+00:00,2026-01-13T22:30:00+00:00,1.0,100.0,3,3214.564625,3231.700742077984,3186.277286958077,33.06675397235995,TP1,1997.2853883838131,100.46962009035408,102.86636255641464,203.33598264676874,254.17504409442915,1793.9494057370443,1.195966270491363,FULL
15m,FIXED_3R_ALL,ETHUSDT,2026-01-15T12:30:00+00:00,2026-01-15T12:45:00+00:00,2026-01-15T14:30:00+00:00,1.75,100.0,2,3362.0355000000004,3369.302767942232,3340.38897145029,26.65711200688611,STOP,-727.470666952901,86.70114892372314,85.82818412337966,172.5293330471028,215.66051473604273,-900.0000000000038,-0.6000000000000025,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2026-02-15T01:30:00+00:00,2026-02-15T01:45:00+00:00,2026-02-15T12:45:00+00:00,11.0,100.0,3,0.11250851,0.11379204938073186,0.10992271671013307,0.002750677364932133,STOP,-1406.4748458488789,47.60646198306869,45.91869216805003,93.52515415111873,116.90354115346314,-1499.9999999999977,-0.9999999999999984,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-03-05T12:45:00+00:00,2026-03-05T13:00:00+00:00,2026-03-05T13:15:00+00:00,0.25,100.0,1,92.065892,92.065892,91.10500793539578,1.097541576507325,STOP,-374.9621989768359,37.74387783096815,37.29392319219594,75.03780102316409,93.79661865640273,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-03-12T14:00:00+00:00,2026-03-12T14:15:00+00:00,2026-03-12T14:30:00+00:00,0.25,100.0,1,87.322788,87.322788,86.20009897836577,1.2519891701017798,STOP,-385.87082562178705,32.2961096844795,31.833064693733352,64.12917437821285,80.1607801251671,-449.9999999999999,-0.29999999999999993,FULL
15m,FIXED_3R_ALL,BTCUSDT,2026-03-13T03:45:00+00:00,2026-03-13T04:00:00+00:00,2026-03-13T14:15:00+00:00,10.25,100.0,3,71477.15515,71851.59738145553,70863.53353000802,719.9169202869962,TP1,1985.2233073583322,102.19985964262577,104.58212761145576,206.7819872540815,258.48253240573223,1778.4413201042507,1.1856275467361672,FULL
15m,FIXED_3R_ALL,XRPUSDT,2026-03-15T05:15:00+00:00,2026-03-15T05:30:00+00:00,2026-03-15T06:15:00+00:00,0.75,100.0,1,1.4189252,1.4189252,1.4100694168167385,0.01097088730848661,STOP,-343.7199910759895,53.34623645665081,52.933772467359624,106.28000892401043,132.8495366964881,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,XRPUSDT,2026-03-16T21:00:00+00:00,2026-03-16T21:15:00+00:00,2026-03-17T03:30:00+00:00,6.25,100.0,3,1.5321948500000002,1.540749693297007,1.5178092561682837,0.016662307715968883,STOP,2028.3482843003906,96.01451416492438,98.44853210608485,194.46304627100923,243.08391856122347,1833.8852380293813,1.2225901586862542,FULL
15m,FIXED_3R_ALL,SOLUSDT,2026-03-17T21:00:00+00:00,2026-03-17T21:15:00+00:00,2026-03-18T00:15:00+00:00,3.0,100.0,1,95.34179850000001,95.34179850000001,94.2531163660861,1.2300618084630344,STOP,-379.80342784031103,35.32616813654867,34.870404023140296,70.19657215968897,87.74505806828265,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,ETHUSDT,2026-04-08T04:00:00+00:00,2026-04-08T04:15:00+00:00,2026-04-08T14:00:00+00:00,9.75,100.0,3,2246.1041099999998,2257.743958180719,2227.116954349211,22.327831082312514,STOP,-1294.9769173235109,103.28852748863494,101.73455518784674,205.0230826764817,256.2765162697035,-1499.9999999999925,-0.999999999999995,FULL
15m,FIXED_3R_ALL,BTCUSDT,2026-04-09T12:15:00+00:00,2026-04-09T12:30:00+00:00,2026-04-09T13:30:00+00:00,1.0,100.0,1,71342.0528,71342.0528,70978.8083971602,469.71261543553555,STOP,-296.27781743055056,54.0,53.644466619083346,107.64446661908335,134.55521939800914,-403.9222840496339,-0.2692815226997559,FULL
15m,FIXED_3R_ALL,BTCUSDT,2026-04-10T13:45:00+00:00,2026-04-10T14:00:00+00:00,2026-04-12T01:30:00+00:00,35.5,100.0,3,72393.8281,72751.25451481901,71823.20929910199,678.3536148466519,STOP,-1284.9379809340787,108.30197232151755,106.76004674439666,215.06201906591423,268.82523757871525,-1499.999999999993,-0.9999999999999953,FULL
15m,FIXED_3R_ALL,XRPUSDT,2026-04-17T16:15:00+00:00,2026-04-17T16:30:00+00:00,2026-04-17T18:00:00+00:00,1.5,100.0,1,1.49794355,1.49794355,1.4731862341212696,0.02696709522991214,STOP,-397.48682131179964,26.495081436887233,26.018097251313073,52.513178688200306,65.64072670653451,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,XRPUSDT,2026-04-21T10:45:00+00:00,2026-04-21T11:00:00+00:00,2026-04-21T12:00:00+00:00,1.0,100.0,1,1.4457654,1.4457654,1.4359327894035507,0.011986509780554488,STOP,-349.30335127170633,50.557906374909834,50.13874235338378,100.69664872829361,125.87030818601727,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,XRPUSDT,2026-04-22T09:00:00+00:00,2026-04-22T09:15:00+00:00,2026-04-22T10:00:00+00:00,0.75,100.0,1,1.45467875,1.45467875,1.4483418597173818,0.008509403072194166,STOP,-263.2355344771053,54.0,53.684117358627475,107.68411735862747,134.6048572792613,-370.9196518357328,-0.24727976789048853,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2026-04-24T00:15:00+00:00,2026-04-24T00:30:00+00:00,2026-04-24T03:30:00+00:00,3.0,100.0,1,0.09756613000000001,0.09756613000000001,0.09687529230966696,0.0008361506287975495,STOP,-351.88037570067326,49.27094037508379,48.84868392424298,98.11962429932677,122.64901460359724,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,BTCUSDT,2026-04-26T10:00:00+00:00,2026-04-26T10:15:00+00:00,2026-04-26T12:45:00+00:00,2.5,100.0,1,78104.3811,78104.3811,77859.55593701628,361.6144968892331,STOP,-208.34493700399466,54.0,53.74998607559521,107.74998607559522,134.68731686484608,-316.0949230795899,-0.21072994871972658,FULL
15m,FIXED_3R_ALL,BTCUSDT,2026-05-03T09:45:00+00:00,2026-05-03T10:00:00+00:00,2026-05-04T00:15:00+00:00,14.25,100.0,3,78614.34490000001,78903.63120330959,78277.25160310368,454.50917430098343,STOP,-1131.209468004102,144.0017381613942,142.64428679978928,286.64602496118346,358.30579216821246,-1417.8554929652855,-0.9452369953101903,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-04-25T07:00:00+00:00,2025-04-25T08:00:00+00:00,2025-04-27T08:00:00+00:00,48.0,100.0,3,93873.49935,94525.82766795007,92693.07025905693,1319.468696331649,MAX_HOLD,-343.44734760388087,77.46985573731403,77.0577189201894,154.52757465750344,193.15913017339062,-497.97492226138434,-0.33198328150758954,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-05-02T16:00:00+00:00,2025-05-02T17:00:00+00:00,2025-05-03T06:00:00+00:00,13.0,100.0,1,97459.77070000001,97459.77070000001,96196.75540826825,1407.3104248441523,STOP,-386.2641019657471,32.099707478305945,31.636190555947053,63.735898034253,79.66918270424634,-450.0000000000001,-0.3000000000000001,FULL
1H,EXPECTANCY_2R_3R_5R,SOLUSDT,2025-05-10T06:00:00+00:00,2025-05-10T07:00:00+00:00,2025-05-10T11:00:00+00:00,4.0,100.0,1,172.2990615,172.2990615,169.24291565655145,3.310010216933364,STOP,-400.45226277877816,25.014139968278137,24.5335972529436,49.54773722122174,61.933909860231395,-449.9999999999999,-0.29999999999999993,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-05-11T09:00:00+00:00,2025-05-11T10:00:00+00:00,2025-05-12T14:00:00+00:00,28.0,100.0,2,104467.76695,104819.06282812517,103167.45477593555,1455.0633562283474,STOP,-790.8147854646505,55.067096138955776,54.118118396398195,109.18521453535396,136.48004591602376,-900.0000000000045,-0.6000000000000031,FULL
1H,EXPECTANCY_2R_3R_5R,SOLUSDT,2025-05-14T11:00:00+00:00,2025-05-14T12:00:00+00:00,2025-05-14T14:00:00+00:00,2.0,100.0,1,181.245461,181.245461,176.99118089069896,4.519766880637093,STOP,-410.9433326871373,19.774899656043637,19.281767656819074,39.056667312862714,48.820019363624425,-450.0,-0.3,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-05-22T12:00:00+00:00,2025-05-22T13:00:00+00:00,2025-05-23T11:00:00+00:00,22.0,100.0,1,111717.32500000001,111717.32500000001,109608.16005179516,2273.5771882825356,STOP,-402.9624387272787,23.760558099597006,23.27700317312427,47.03756127272128,58.79617721681356,-450.0,-0.3,FULL
1H,EXPECTANCY_2R_3R_5R,SOLUSDT,2025-06-11T14:00:00+00:00,2025-06-11T15:00:00+00:00,2025-06-11T18:00:00+00:00,3.0,100.0,1,167.22646400000002,167.22646400000002,163.24232422327654,4.229003263058388,STOP,-411.44639268591885,19.52367149265216,19.029935821429056,38.55360731408122,48.19119181840097,-450.00000000000006,-0.30000000000000004,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-06-26T01:00:00+00:00,2025-06-26T02:00:00+00:00,2025-06-26T15:00:00+00:00,13.0,100.0,1,107728.1502,107728.1502,106598.17999194423,1289.867478043685,STOP,-375.2360681246421,37.60710757855373,37.15682429680416,74.76393187535788,93.45428083517395,-450.0,-0.3,FULL
1H,EXPECTANCY_2R_3R_5R,ETHUSDT,2025-07-07T07:00:00+00:00,2025-07-07T08:00:00+00:00,2025-07-07T13:00:00+00:00,5.0,100.0,1,2581.276115,2581.276115,2541.0143659295095,44.07327061938486,STOP,-394.9575998447384,27.758174637537635,27.284225517723947,55.04240015526158,68.8022663445787,-450.0,-0.3,FULL
1H,EXPECTANCY_2R_3R_5R,ETHUSDT,2025-07-11T17:00:00+00:00,2025-07-11T18:00:00+00:00,2025-07-11T22:00:00+00:00,4.0,100.0,1,2997.40938,2997.40938,2928.9068221766993,72.89591805656573,STOP,-410.028132767724,20.23195049579866,19.73991673647739,39.971867232276054,49.96402389609949,-450.00000000000006,-0.30000000000000004,FULL
1H,EXPECTANCY_2R_3R_5R,XRPUSDT,2025-07-13T13:00:00+00:00,2025-07-13T14:00:00+00:00,2025-07-14T20:00:00+00:00,30.0,100.0,3,2.8358474,2.877272450732481,2.7494892793575283,0.09048235456150788,STOP,405.3009718009497,37.35246808315725,38.00016203011928,75.35263011327652,94.19221400023,329.9483416876732,0.21996556112511545,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-07-16T18:00:00+00:00,2025-07-16T19:00:00+00:00,2025-07-17T01:00:00+00:00,6.0,100.0,1,119657.31715000002,119657.31715000002,117960.27685743496,1873.980707851195,STOP,-390.60985261064724,29.92943960624275,29.460707783109974,59.39014738935272,74.23697239770995,-449.99999999999994,-0.3,FULL
1H,EXPECTANCY_2R_3R_5R,XRPUSDT,2025-08-08T13:00:00+00:00,2025-08-08T14:00:00+00:00,2025-08-08T14:00:00+00:00,0.0,100.0,1,3.35552575,3.35552575,3.2932299663153555,0.06723562863411736,ENTRY_BAR_STOP,-402.2969542657609,24.092901039679035,23.610144694560123,47.703045734239154,59.628036162733146,-450.00000000000006,-0.30000000000000004,FULL
1H,EXPECTANCY_2R_3R_5R,SOLUSDT,2025-08-09T19:00:00+00:00,2025-08-09T20:00:00+00:00,2025-08-10T07:00:00+00:00,11.0,100.0,2,182.38717100000002,183.32919694634344,178.4723834878004,4.1824960874313035,STOP,-829.7533097269489,35.62119712236155,34.62549315068921,70.24669027305076,87.80669346142885,-899.9999999999997,-0.5999999999999998,FULL
1H,EXPECTANCY_2R_3R_5R,BTCUSDT,2025-08-13T08:00:00+00:00,2025-08-13T09:00:00+00:00,2025-08-14T06:00:00+00:00,21.0,100.0,3,120185.4081,120980.55754568562,118767.49237245732,1596.0669661013671,STOP,300.250863074306,81.29502370187654,81.81561915431728,163.1106428561938,203.8897384386265,137.14022021811218,0.09142681347874144,FULL
1H,EXPECTANCY_2R_3R_5R,ETHUSDT,2025-08-27T12:00:00+00:00,2025-08-27T13:00:00+00:00,2025-08-27T19:00:00+00:00,6.0,100.0,1,4620.009635,4620.009635,4534.842843360985,91.9690559040564,STOP,-402.0145246023436,24.23394641358957,23.751528984066763,47.98547539765633,59.98107467180786,-449.99999999999994,-0.3,FULL
1H,EXPECTANCY_2R_3R_5R,SOLUSDT,2025-09-03T14:00:00+00:00,2025-09-03T15:00:00+00:00,2025-09-04T02:00:00+00:00,11.0,100.0,1,212.30097450000002,212.30097450000002,207.4211958464612,5.190910447308511,STOP,-410.2258765217459,20.13319726504014,19.640926213214044,39.77412347825418,49.71684320249301,-450.00000000000006,-0.30000000000000004,FULL
1H,EXPECTANCY_2R_3R_5R,SOLUSDT,2025-09-11T09:00:00+00:00,2025-09-11T10:00:00+00:00,2025-09-12T22:00:00+00:00,36.0,100.0,3,224.6795145,226.50071589690072,221.24774207411937,3.7636440389917993,TP3,2637.069054949063,66.59886453987251,70.03059588091836,136.62946042079085,170.79364430795198,2500.4395945282718,1.6669597296855145,FULL
1H,EXPECTANCY_2R_3R_5R,DOGEUSDT,2025-09-14T01:00:00+00:00,2025-09-14T02:00:00+00:00,2025-09-14T14:00:00+00:00,12.0,100.0,1,0.289864145,0.289864145,0.279769763744395,0.010514035901221574,STOP,-422.54861623058895,13.979221054443869,13.472162714967164,27.45138376941103,34.313356182426915,-450.0,-0.3,FULL
